location_id,site_code,name,parent_site_code
ecd5223b852e49aaadae7d55d091aea0,northern_region,Northern Region,malawi
1e1a8ce104584615ab365f1824ca8246,central_region,Central Region,malawi
79186fb89d264291804eef7d10112a12,southern_region,Southern Region,malawi
